TD Error Mean: 0.3807, TD Error Std: 0.3033, Q1 Loss: 0.1516, Q2 Loss: 0.1057, Policy Loss: -5.3909, Log Prob Mean: -5.4307, Log Prob Std: 0.5576, Alpha: 0.9939, Log Alpha: -0.0061
TD Error Mean: 0.3531, TD Error Std: 0.3224, Q1 Loss: 0.1446, Q2 Loss: 0.0991, Policy Loss: -5.1218, Log Prob Mean: -5.1598, Log Prob Std: 0.5672, Alpha: 0.9938, Log Alpha: -0.0062
TD Error Mean: 0.2812, TD Error Std: 0.2674, Q1 Loss: 0.1193, Q2 Loss: 0.0772, Policy Loss: -5.2870, Log Prob Mean: -5.3335, Log Prob Std: 0.5495, Alpha: 0.9937, Log Alpha: -0.0063
TD Error Mean: 0.3275, TD Error Std: 0.3113, Q1 Loss: 0.2578, Q2 Loss: 0.2222, Policy Loss: -5.1227, Log Prob Mean: -5.2438, Log Prob Std: 0.7065, Alpha: 0.9936, Log Alpha: -0.0064
TD Error Mean: 0.2589, TD Error Std: 0.2548, Q1 Loss: 0.1198, Q2 Loss: 0.0992, Policy Loss: -5.3680, Log Prob Mean: -5.4255, Log Prob Std: 0.6495, Alpha: 0.9935, Log Alpha: -0.0065
TD Error Mean: 0.2414, TD Error Std: 0.2489, Q1 Loss: 0.1219, Q2 Loss: 0.1035, Policy Loss: -5.3869, Log Prob Mean: -5.4281, Log Prob Std: 0.6185, Alpha: 0.9934, Log Alpha: -0.0066
TD Error Mean: 0.2870, TD Error Std: 0.2443, Q1 Loss: 0.1342, Q2 Loss: 0.1078, Policy Loss: -5.0904, Log Prob Mean: -5.1587, Log Prob Std: 0.7050, Alpha: 0.9933, Log Alpha: -0.0067
TD Error Mean: 0.2593, TD Error Std: 0.2560, Q1 Loss: 0.1288, Q2 Loss: 0.1062, Policy Loss: -5.3981, Log Prob Mean: -5.4921, Log Prob Std: 0.7905, Alpha: 0.9932, Log Alpha: -0.0068
TD Error Mean: 0.2355, TD Error Std: 0.2537, Q1 Loss: 0.1258, Q2 Loss: 0.1027, Policy Loss: -4.9745, Log Prob Mean: -5.1049, Log Prob Std: 0.6363, Alpha: 0.9931, Log Alpha: -0.0069
TD Error Mean: 0.2610, TD Error Std: 0.2610, Q1 Loss: 0.1154, Q2 Loss: 0.0944, Policy Loss: -5.2489, Log Prob Mean: -5.4059, Log Prob Std: 0.5029, Alpha: 0.9930, Log Alpha: -0.0070
TD Error Mean: 0.2594, TD Error Std: 0.2801, Q1 Loss: 0.1016, Q2 Loss: 0.0796, Policy Loss: -5.1984, Log Prob Mean: -5.3338, Log Prob Std: 0.6862, Alpha: 0.9929, Log Alpha: -0.0071
TD Error Mean: 0.2727, TD Error Std: 0.2971, Q1 Loss: 0.1173, Q2 Loss: 0.0620, Policy Loss: -5.3187, Log Prob Mean: -5.3881, Log Prob Std: 0.5853, Alpha: 0.9928, Log Alpha: -0.0072
TD Error Mean: 0.3053, TD Error Std: 0.3197, Q1 Loss: 0.0925, Q2 Loss: 0.0818, Policy Loss: -5.2224, Log Prob Mean: -5.3222, Log Prob Std: 0.4624, Alpha: 0.9927, Log Alpha: -0.0073
TD Error Mean: 0.5969, TD Error Std: 0.2514, Q1 Loss: 0.3295, Q2 Loss: 0.4023, Policy Loss: -5.2215, Log Prob Mean: -5.3798, Log Prob Std: 0.5738, Alpha: 0.9926, Log Alpha: -0.0074
TD Error Mean: 0.3612, TD Error Std: 0.3019, Q1 Loss: 0.2253, Q2 Loss: 0.2053, Policy Loss: -5.0814, Log Prob Mean: -5.2555, Log Prob Std: 0.6070, Alpha: 0.9925, Log Alpha: -0.0075
TD Error Mean: 0.5331, TD Error Std: 0.2623, Q1 Loss: 0.1769, Q2 Loss: 0.1818, Policy Loss: -5.1697, Log Prob Mean: -5.2751, Log Prob Std: 0.5569, Alpha: 0.9924, Log Alpha: -0.0076
TD Error Mean: 0.5554, TD Error Std: 0.2602, Q1 Loss: 0.1837, Q2 Loss: 0.1843, Policy Loss: -5.2919, Log Prob Mean: -5.3850, Log Prob Std: 0.5762, Alpha: 0.9923, Log Alpha: -0.0077
TD Error Mean: 0.3375, TD Error Std: 0.3552, Q1 Loss: 0.2223, Q2 Loss: 0.1927, Policy Loss: -5.2893, Log Prob Mean: -5.4795, Log Prob Std: 0.6685, Alpha: 0.9922, Log Alpha: -0.0078
TD Error Mean: 0.4449, TD Error Std: 0.3576, Q1 Loss: 0.1831, Q2 Loss: 0.1484, Policy Loss: -5.0959, Log Prob Mean: -5.2776, Log Prob Std: 0.5838, Alpha: 0.9921, Log Alpha: -0.0079
TD Error Mean: 0.4564, TD Error Std: 0.2494, Q1 Loss: 0.2486, Q2 Loss: 0.2551, Policy Loss: -5.3097, Log Prob Mean: -5.4710, Log Prob Std: 0.5257, Alpha: 0.9920, Log Alpha: -0.0080
TD Error Mean: 0.3280, TD Error Std: 0.3436, Q1 Loss: 0.1899, Q2 Loss: 0.1827, Policy Loss: -5.1157, Log Prob Mean: -5.2639, Log Prob Std: 0.5916, Alpha: 0.9919, Log Alpha: -0.0081
TD Error Mean: 0.2907, TD Error Std: 0.3148, Q1 Loss: 0.1610, Q2 Loss: 0.1587, Policy Loss: -5.0718, Log Prob Mean: -5.2320, Log Prob Std: 0.6363, Alpha: 0.9918, Log Alpha: -0.0083
TD Error Mean: 0.4241, TD Error Std: 0.2548, Q1 Loss: 0.2369, Q2 Loss: 0.2669, Policy Loss: -4.9654, Log Prob Mean: -5.1472, Log Prob Std: 0.7953, Alpha: 0.9917, Log Alpha: -0.0084
TD Error Mean: 0.2905, TD Error Std: 0.3321, Q1 Loss: 0.1790, Q2 Loss: 0.1862, Policy Loss: -5.1021, Log Prob Mean: -5.2689, Log Prob Std: 0.5249, Alpha: 0.9916, Log Alpha: -0.0085
TD Error Mean: 0.4522, TD Error Std: 0.2168, Q1 Loss: 0.1295, Q2 Loss: 0.1219, Policy Loss: -5.2398, Log Prob Mean: -5.3822, Log Prob Std: 0.4563, Alpha: 0.9915, Log Alpha: -0.0086
TD Error Mean: 0.3451, TD Error Std: 0.3158, Q1 Loss: 0.1091, Q2 Loss: 0.0955, Policy Loss: -5.1220, Log Prob Mean: -5.2124, Log Prob Std: 0.5800, Alpha: 0.9914, Log Alpha: -0.0087
TD Error Mean: 0.4096, TD Error Std: 0.3244, Q1 Loss: 0.1928, Q2 Loss: 0.2158, Policy Loss: -5.3297, Log Prob Mean: -5.3709, Log Prob Std: 0.4194, Alpha: 0.9913, Log Alpha: -0.0088
TD Error Mean: 0.4228, TD Error Std: 0.2299, Q1 Loss: 0.1110, Q2 Loss: 0.0986, Policy Loss: -5.0532, Log Prob Mean: -5.0844, Log Prob Std: 0.6352, Alpha: 0.9912, Log Alpha: -0.0089
TD Error Mean: 0.4775, TD Error Std: 0.2635, Q1 Loss: 0.1895, Q2 Loss: 0.1966, Policy Loss: -5.3657, Log Prob Mean: -5.3072, Log Prob Std: 0.5574, Alpha: 0.9911, Log Alpha: -0.0090
TD Error Mean: 0.3954, TD Error Std: 0.2712, Q1 Loss: 0.1282, Q2 Loss: 0.1268, Policy Loss: -5.5067, Log Prob Mean: -5.4317, Log Prob Std: 0.7334, Alpha: 0.9910, Log Alpha: -0.0091
TD Error Mean: 0.4313, TD Error Std: 0.2650, Q1 Loss: 0.1559, Q2 Loss: 0.1486, Policy Loss: -5.4452, Log Prob Mean: -5.4090, Log Prob Std: 0.5333, Alpha: 0.9909, Log Alpha: -0.0092
TD Error Mean: 0.4742, TD Error Std: 0.2910, Q1 Loss: 0.2972, Q2 Loss: 0.2902, Policy Loss: -5.3181, Log Prob Mean: -5.2725, Log Prob Std: 0.4805, Alpha: 0.9908, Log Alpha: -0.0093
TD Error Mean: 0.4691, TD Error Std: 0.2839, Q1 Loss: 0.1959, Q2 Loss: 0.2111, Policy Loss: -5.2246, Log Prob Mean: -5.2133, Log Prob Std: 0.5827, Alpha: 0.9907, Log Alpha: -0.0094
TD Error Mean: 0.5081, TD Error Std: 0.2591, Q1 Loss: 0.1915, Q2 Loss: 0.2074, Policy Loss: -5.5693, Log Prob Mean: -5.5607, Log Prob Std: 0.5601, Alpha: 0.9906, Log Alpha: -0.0095
TD Error Mean: 0.4399, TD Error Std: 0.2296, Q1 Loss: 0.1275, Q2 Loss: 0.1037, Policy Loss: -5.5659, Log Prob Mean: -5.5029, Log Prob Std: 0.4465, Alpha: 0.9905, Log Alpha: -0.0096
TD Error Mean: 0.3740, TD Error Std: 0.2812, Q1 Loss: 0.0932, Q2 Loss: 0.0811, Policy Loss: -5.4922, Log Prob Mean: -5.3887, Log Prob Std: 0.5718, Alpha: 0.9904, Log Alpha: -0.0097
TD Error Mean: 0.4042, TD Error Std: 0.2646, Q1 Loss: 0.1313, Q2 Loss: 0.1038, Policy Loss: -5.3399, Log Prob Mean: -5.2612, Log Prob Std: 0.5051, Alpha: 0.9903, Log Alpha: -0.0098
TD Error Mean: 0.3406, TD Error Std: 0.2192, Q1 Loss: 0.1922, Q2 Loss: 0.1843, Policy Loss: -5.3212, Log Prob Mean: -5.3328, Log Prob Std: 0.5512, Alpha: 0.9902, Log Alpha: -0.0099
TD Error Mean: 0.3141, TD Error Std: 0.3196, Q1 Loss: 0.1875, Q2 Loss: 0.1545, Policy Loss: -5.1219, Log Prob Mean: -5.3111, Log Prob Std: 0.4713, Alpha: 0.9901, Log Alpha: -0.0100
TD Error Mean: 0.3234, TD Error Std: 0.3326, Q1 Loss: 0.1886, Q2 Loss: 0.1575, Policy Loss: -5.1982, Log Prob Mean: -5.3769, Log Prob Std: 0.5374, Alpha: 0.9900, Log Alpha: -0.0101
TD Error Mean: 0.3051, TD Error Std: 0.3318, Q1 Loss: 0.1923, Q2 Loss: 0.1677, Policy Loss: -5.1031, Log Prob Mean: -5.3634, Log Prob Std: 0.5762, Alpha: 0.9899, Log Alpha: -0.0102
TD Error Mean: 0.3155, TD Error Std: 0.2948, Q1 Loss: 0.1088, Q2 Loss: 0.0968, Policy Loss: -5.2761, Log Prob Mean: -5.3456, Log Prob Std: 0.5296, Alpha: 0.9898, Log Alpha: -0.0103
TD Error Mean: 0.3076, TD Error Std: 0.3114, Q1 Loss: 0.1484, Q2 Loss: 0.1416, Policy Loss: -5.2818, Log Prob Mean: -5.4051, Log Prob Std: 0.6367, Alpha: 0.9896, Log Alpha: -0.0104
TD Error Mean: 0.3510, TD Error Std: 0.2842, Q1 Loss: 0.1413, Q2 Loss: 0.1315, Policy Loss: -5.3269, Log Prob Mean: -5.4470, Log Prob Std: 0.5786, Alpha: 0.9895, Log Alpha: -0.0105
TD Error Mean: 0.2887, TD Error Std: 0.2077, Q1 Loss: 0.0679, Q2 Loss: 0.0594, Policy Loss: -5.4162, Log Prob Mean: -5.4307, Log Prob Std: 0.6310, Alpha: 0.9894, Log Alpha: -0.0106
TD Error Mean: 0.3545, TD Error Std: 0.2600, Q1 Loss: 0.1235, Q2 Loss: 0.1100, Policy Loss: -5.3492, Log Prob Mean: -5.3037, Log Prob Std: 0.5838, Alpha: 0.9893, Log Alpha: -0.0107
TD Error Mean: 0.1894, TD Error Std: 0.2529, Q1 Loss: 0.0963, Q2 Loss: 0.0700, Policy Loss: -5.2883, Log Prob Mean: -5.3136, Log Prob Std: 0.5099, Alpha: 0.9892, Log Alpha: -0.0108
TD Error Mean: 0.2033, TD Error Std: 0.2031, Q1 Loss: 0.1798, Q2 Loss: 0.1542, Policy Loss: -5.2109, Log Prob Mean: -5.2185, Log Prob Std: 0.5312, Alpha: 0.9891, Log Alpha: -0.0109
TD Error Mean: 0.2445, TD Error Std: 0.2037, Q1 Loss: 0.0854, Q2 Loss: 0.0665, Policy Loss: -5.3434, Log Prob Mean: -5.2708, Log Prob Std: 0.8723, Alpha: 0.9890, Log Alpha: -0.0110
TD Error Mean: 0.2193, TD Error Std: 0.2525, Q1 Loss: 0.1856, Q2 Loss: 0.1533, Policy Loss: -5.3433, Log Prob Mean: -5.3711, Log Prob Std: 0.5457, Alpha: 0.9889, Log Alpha: -0.0111
TD Error Mean: 0.2029, TD Error Std: 0.2377, Q1 Loss: 0.1714, Q2 Loss: 0.1503, Policy Loss: -5.2794, Log Prob Mean: -5.3305, Log Prob Std: 0.5586, Alpha: 0.9888, Log Alpha: -0.0112
TD Error Mean: 0.2815, TD Error Std: 0.2420, Q1 Loss: 0.0963, Q2 Loss: 0.0852, Policy Loss: -5.5117, Log Prob Mean: -5.4544, Log Prob Std: 0.4884, Alpha: 0.9887, Log Alpha: -0.0113
TD Error Mean: 0.3431, TD Error Std: 0.2267, Q1 Loss: 0.0844, Q2 Loss: 0.0713, Policy Loss: -5.2340, Log Prob Mean: -5.1759, Log Prob Std: 0.8806, Alpha: 0.9886, Log Alpha: -0.0114
TD Error Mean: 0.2286, TD Error Std: 0.2863, Q1 Loss: 0.1524, Q2 Loss: 0.1357, Policy Loss: -5.3166, Log Prob Mean: -5.4253, Log Prob Std: 0.5982, Alpha: 0.9885, Log Alpha: -0.0115
TD Error Mean: 0.2311, TD Error Std: 0.2841, Q1 Loss: 0.0694, Q2 Loss: 0.0596, Policy Loss: -5.2052, Log Prob Mean: -5.2783, Log Prob Std: 0.5422, Alpha: 0.9884, Log Alpha: -0.0116
TD Error Mean: 0.5126, TD Error Std: 0.2411, Q1 Loss: 0.3038, Q2 Loss: 0.3586, Policy Loss: -5.1676, Log Prob Mean: -5.3609, Log Prob Std: 0.4866, Alpha: 0.9883, Log Alpha: -0.0117
TD Error Mean: 0.2165, TD Error Std: 0.2643, Q1 Loss: 0.0759, Q2 Loss: 0.0593, Policy Loss: -5.1708, Log Prob Mean: -5.3148, Log Prob Std: 0.5020, Alpha: 0.9882, Log Alpha: -0.0118
TD Error Mean: 0.2384, TD Error Std: 0.3128, Q1 Loss: 0.1197, Q2 Loss: 0.0706, Policy Loss: -5.0239, Log Prob Mean: -5.2464, Log Prob Std: 0.6295, Alpha: 0.9881, Log Alpha: -0.0119
TD Error Mean: 0.5885, TD Error Std: 0.2392, Q1 Loss: 0.2499, Q2 Loss: 0.2767, Policy Loss: -4.9643, Log Prob Mean: -5.2458, Log Prob Std: 0.6112, Alpha: 0.9880, Log Alpha: -0.0120
TD Error Mean: 0.2139, TD Error Std: 0.2485, Q1 Loss: 0.0413, Q2 Loss: 0.0339, Policy Loss: -5.1692, Log Prob Mean: -5.2316, Log Prob Std: 0.5447, Alpha: 0.9879, Log Alpha: -0.0121
TD Error Mean: 0.2563, TD Error Std: 0.2747, Q1 Loss: 0.0886, Q2 Loss: 0.0803, Policy Loss: -5.2427, Log Prob Mean: -5.3688, Log Prob Std: 0.4924, Alpha: 0.9878, Log Alpha: -0.0122
TD Error Mean: 0.2766, TD Error Std: 0.3037, Q1 Loss: 0.0987, Q2 Loss: 0.0782, Policy Loss: -4.9721, Log Prob Mean: -5.0773, Log Prob Std: 0.6469, Alpha: 0.9877, Log Alpha: -0.0123
TD Error Mean: 0.3720, TD Error Std: 0.2708, Q1 Loss: 0.1028, Q2 Loss: 0.0901, Policy Loss: -5.2595, Log Prob Mean: -5.2891, Log Prob Std: 0.5678, Alpha: 0.9876, Log Alpha: -0.0124
TD Error Mean: 0.2759, TD Error Std: 0.2787, Q1 Loss: 0.0763, Q2 Loss: 0.0708, Policy Loss: -5.3472, Log Prob Mean: -5.4186, Log Prob Std: 0.7251, Alpha: 0.9875, Log Alpha: -0.0126
TD Error Mean: 0.5138, TD Error Std: 0.2475, Q1 Loss: 0.1958, Q2 Loss: 0.1707, Policy Loss: -5.2383, Log Prob Mean: -5.3370, Log Prob Std: 0.3729, Alpha: 0.9874, Log Alpha: -0.0127
TD Error Mean: 0.2057, TD Error Std: 0.2545, Q1 Loss: 0.0826, Q2 Loss: 0.0495, Policy Loss: -5.3610, Log Prob Mean: -5.4014, Log Prob Std: 0.3803, Alpha: 0.9873, Log Alpha: -0.0128
TD Error Mean: 0.2518, TD Error Std: 0.2917, Q1 Loss: 0.1609, Q2 Loss: 0.1186, Policy Loss: -5.3287, Log Prob Mean: -5.4569, Log Prob Std: 0.5293, Alpha: 0.9872, Log Alpha: -0.0129
TD Error Mean: 0.2914, TD Error Std: 0.3019, Q1 Loss: 0.1658, Q2 Loss: 0.1191, Policy Loss: -5.2803, Log Prob Mean: -5.3739, Log Prob Std: 0.6489, Alpha: 0.9871, Log Alpha: -0.0130
TD Error Mean: 0.5667, TD Error Std: 0.2544, Q1 Loss: 0.2649, Q2 Loss: 0.2420, Policy Loss: -5.2265, Log Prob Mean: -5.3333, Log Prob Std: 0.4046, Alpha: 0.9870, Log Alpha: -0.0131
TD Error Mean: 0.2582, TD Error Std: 0.2690, Q1 Loss: 0.0897, Q2 Loss: 0.0819, Policy Loss: -5.2381, Log Prob Mean: -5.3195, Log Prob Std: 0.4656, Alpha: 0.9869, Log Alpha: -0.0132
TD Error Mean: 0.2070, TD Error Std: 0.2732, Q1 Loss: 0.0616, Q2 Loss: 0.0456, Policy Loss: -5.1647, Log Prob Mean: -5.2878, Log Prob Std: 0.4561, Alpha: 0.9868, Log Alpha: -0.0133
TD Error Mean: 0.3415, TD Error Std: 0.2508, Q1 Loss: 0.0931, Q2 Loss: 0.0646, Policy Loss: -5.0617, Log Prob Mean: -5.2888, Log Prob Std: 0.5162, Alpha: 0.9867, Log Alpha: -0.0134
TD Error Mean: 0.2959, TD Error Std: 0.2549, Q1 Loss: 0.0911, Q2 Loss: 0.0789, Policy Loss: -5.3168, Log Prob Mean: -5.3859, Log Prob Std: 0.6873, Alpha: 0.9866, Log Alpha: -0.0135
TD Error Mean: 0.2137, TD Error Std: 0.2397, Q1 Loss: 0.0464, Q2 Loss: 0.0336, Policy Loss: -5.3153, Log Prob Mean: -5.2926, Log Prob Std: 0.5046, Alpha: 0.9865, Log Alpha: -0.0136
TD Error Mean: 0.2972, TD Error Std: 0.2498, Q1 Loss: 0.0821, Q2 Loss: 0.0651, Policy Loss: -5.2863, Log Prob Mean: -5.2923, Log Prob Std: 0.4891, Alpha: 0.9864, Log Alpha: -0.0137
TD Error Mean: 0.2326, TD Error Std: 0.2543, Q1 Loss: 0.0503, Q2 Loss: 0.0420, Policy Loss: -5.4559, Log Prob Mean: -5.4856, Log Prob Std: 0.6609, Alpha: 0.9863, Log Alpha: -0.0138
TD Error Mean: 0.2236, TD Error Std: 0.2800, Q1 Loss: 0.1291, Q2 Loss: 0.1023, Policy Loss: -5.2725, Log Prob Mean: -5.3825, Log Prob Std: 0.5651, Alpha: 0.9862, Log Alpha: -0.0139
TD Error Mean: 0.2268, TD Error Std: 0.2796, Q1 Loss: 0.0567, Q2 Loss: 0.0423, Policy Loss: -5.3124, Log Prob Mean: -5.3446, Log Prob Std: 0.4938, Alpha: 0.9861, Log Alpha: -0.0140
TD Error Mean: 0.2779, TD Error Std: 0.2014, Q1 Loss: 0.0515, Q2 Loss: 0.0437, Policy Loss: -5.3852, Log Prob Mean: -5.2780, Log Prob Std: 0.4128, Alpha: 0.9860, Log Alpha: -0.0141
TD Error Mean: 0.1994, TD Error Std: 0.2350, Q1 Loss: 0.0491, Q2 Loss: 0.0323, Policy Loss: -5.4169, Log Prob Mean: -5.4304, Log Prob Std: 0.4347, Alpha: 0.9859, Log Alpha: -0.0142
TD Error Mean: 0.1908, TD Error Std: 0.2175, Q1 Loss: 0.0512, Q2 Loss: 0.0339, Policy Loss: -5.2445, Log Prob Mean: -5.2804, Log Prob Std: 0.5139, Alpha: 0.9858, Log Alpha: -0.0143
TD Error Mean: 0.2030, TD Error Std: 0.2128, Q1 Loss: 0.1293, Q2 Loss: 0.1086, Policy Loss: -5.3365, Log Prob Mean: -5.4377, Log Prob Std: 0.4746, Alpha: 0.9857, Log Alpha: -0.0144
TD Error Mean: 0.2074, TD Error Std: 0.2159, Q1 Loss: 0.1250, Q2 Loss: 0.1045, Policy Loss: -5.4364, Log Prob Mean: -5.5266, Log Prob Std: 0.6067, Alpha: 0.9856, Log Alpha: -0.0145
TD Error Mean: 0.1649, TD Error Std: 0.2179, Q1 Loss: 0.0377, Q2 Loss: 0.0280, Policy Loss: -5.2856, Log Prob Mean: -5.3338, Log Prob Std: 0.6151, Alpha: 0.9855, Log Alpha: -0.0146
TD Error Mean: 0.3222, TD Error Std: 0.2772, Q1 Loss: 0.0843, Q2 Loss: 0.0609, Policy Loss: -5.3218, Log Prob Mean: -5.5182, Log Prob Std: 0.4635, Alpha: 0.9854, Log Alpha: -0.0147
TD Error Mean: 0.2767, TD Error Std: 0.1962, Q1 Loss: 0.0771, Q2 Loss: 0.0599, Policy Loss: -5.2763, Log Prob Mean: -5.2690, Log Prob Std: 0.6644, Alpha: 0.9853, Log Alpha: -0.0148
TD Error Mean: 0.2937, TD Error Std: 0.2051, Q1 Loss: 0.0608, Q2 Loss: 0.0482, Policy Loss: -5.3330, Log Prob Mean: -5.2538, Log Prob Std: 0.4556, Alpha: 0.9852, Log Alpha: -0.0149
TD Error Mean: 0.1741, TD Error Std: 0.2297, Q1 Loss: 0.0308, Q2 Loss: 0.0289, Policy Loss: -5.3752, Log Prob Mean: -5.3604, Log Prob Std: 0.5628, Alpha: 0.9851, Log Alpha: -0.0150
TD Error Mean: 0.1962, TD Error Std: 0.2709, Q1 Loss: 0.1034, Q2 Loss: 0.0845, Policy Loss: -5.2874, Log Prob Mean: -5.4062, Log Prob Std: 0.4531, Alpha: 0.9850, Log Alpha: -0.0151
TD Error Mean: 0.1781, TD Error Std: 0.2834, Q1 Loss: 0.0419, Q2 Loss: 0.0330, Policy Loss: -5.5141, Log Prob Mean: -5.5882, Log Prob Std: 0.5711, Alpha: 0.9849, Log Alpha: -0.0152
TD Error Mean: 0.5405, TD Error Std: 0.2608, Q1 Loss: 0.2390, Q2 Loss: 0.2820, Policy Loss: -5.0864, Log Prob Mean: -5.2175, Log Prob Std: 0.5684, Alpha: 0.9848, Log Alpha: -0.0153
TD Error Mean: 0.1684, TD Error Std: 0.2260, Q1 Loss: 0.0323, Q2 Loss: 0.0258, Policy Loss: -5.4513, Log Prob Mean: -5.4832, Log Prob Std: 0.8369, Alpha: 0.9847, Log Alpha: -0.0154
TD Error Mean: 0.2812, TD Error Std: 0.2367, Q1 Loss: 0.0592, Q2 Loss: 0.0448, Policy Loss: -5.2846, Log Prob Mean: -5.3245, Log Prob Std: 0.5053, Alpha: 0.9846, Log Alpha: -0.0155
TD Error Mean: 0.1585, TD Error Std: 0.2346, Q1 Loss: 0.0401, Q2 Loss: 0.0312, Policy Loss: -5.1924, Log Prob Mean: -5.2464, Log Prob Std: 0.3454, Alpha: 0.9845, Log Alpha: -0.0156
TD Error Mean: 0.2580, TD Error Std: 0.2439, Q1 Loss: 0.0561, Q2 Loss: 0.0512, Policy Loss: -5.1419, Log Prob Mean: -5.1805, Log Prob Std: 0.6436, Alpha: 0.9844, Log Alpha: -0.0157
TD Error Mean: 0.2980, TD Error Std: 0.2822, Q1 Loss: 0.0656, Q2 Loss: 0.0604, Policy Loss: -5.3405, Log Prob Mean: -5.3968, Log Prob Std: 0.4782, Alpha: 0.9843, Log Alpha: -0.0158
TD Error Mean: 0.2424, TD Error Std: 0.2322, Q1 Loss: 0.0425, Q2 Loss: 0.0407, Policy Loss: -5.4033, Log Prob Mean: -5.4138, Log Prob Std: 0.6178, Alpha: 0.9842, Log Alpha: -0.0159
TD Error Mean: 0.1452, TD Error Std: 0.2279, Q1 Loss: 0.0280, Q2 Loss: 0.0179, Policy Loss: -5.2891, Log Prob Mean: -5.3930, Log Prob Std: 0.5136, Alpha: 0.9841, Log Alpha: -0.0160
TD Error Mean: 0.1500, TD Error Std: 0.2215, Q1 Loss: 0.0278, Q2 Loss: 0.0189, Policy Loss: -5.2275, Log Prob Mean: -5.3234, Log Prob Std: 0.5106, Alpha: 0.9840, Log Alpha: -0.0161
TD Error Mean: 0.2276, TD Error Std: 0.1969, Q1 Loss: 0.0417, Q2 Loss: 0.0318, Policy Loss: -5.3333, Log Prob Mean: -5.3250, Log Prob Std: 0.5131, Alpha: 0.9839, Log Alpha: -0.0162
TD Error Mean: 0.1412, TD Error Std: 0.2160, Q1 Loss: 0.0311, Q2 Loss: 0.0202, Policy Loss: -5.4465, Log Prob Mean: -5.4983, Log Prob Std: 0.3875, Alpha: 0.9838, Log Alpha: -0.0163
TD Error Mean: 0.1572, TD Error Std: 0.2204, Q1 Loss: 0.0364, Q2 Loss: 0.0241, Policy Loss: -5.2963, Log Prob Mean: -5.3662, Log Prob Std: 0.4124, Alpha: 0.9837, Log Alpha: -0.0164
TD Error Mean: 0.3093, TD Error Std: 0.2041, Q1 Loss: 0.1445, Q2 Loss: 0.1101, Policy Loss: -5.0681, Log Prob Mean: -5.2766, Log Prob Std: 0.8006, Alpha: 0.9836, Log Alpha: -0.0165
TD Error Mean: 0.6562, TD Error Std: 0.2687, Q1 Loss: 0.3781, Q2 Loss: 0.3971, Policy Loss: -5.2420, Log Prob Mean: -5.3878, Log Prob Std: 0.4316, Alpha: 0.9835, Log Alpha: -0.0166
TD Error Mean: 0.2390, TD Error Std: 0.1879, Q1 Loss: 0.1023, Q2 Loss: 0.0856, Policy Loss: -5.1512, Log Prob Mean: -5.2862, Log Prob Std: 0.5529, Alpha: 0.9834, Log Alpha: -0.0167
TD Error Mean: 0.2123, TD Error Std: 0.2709, Q1 Loss: 0.0485, Q2 Loss: 0.0201, Policy Loss: -5.3053, Log Prob Mean: -5.3511, Log Prob Std: 0.5068, Alpha: 0.9833, Log Alpha: -0.0168
TD Error Mean: 0.2059, TD Error Std: 0.2840, Q1 Loss: 0.0474, Q2 Loss: 0.0207, Policy Loss: -5.3903, Log Prob Mean: -5.4512, Log Prob Std: 0.5526, Alpha: 0.9832, Log Alpha: -0.0169
TD Error Mean: 0.3131, TD Error Std: 0.2355, Q1 Loss: 0.0641, Q2 Loss: 0.0479, Policy Loss: -5.3045, Log Prob Mean: -5.2680, Log Prob Std: 0.4500, Alpha: 0.9831, Log Alpha: -0.0170
TD Error Mean: 0.2907, TD Error Std: 0.2434, Q1 Loss: 0.1053, Q2 Loss: 0.0769, Policy Loss: -5.2293, Log Prob Mean: -5.3501, Log Prob Std: 0.6687, Alpha: 0.9830, Log Alpha: -0.0171
TD Error Mean: 0.1891, TD Error Std: 0.2319, Q1 Loss: 0.0333, Q2 Loss: 0.0239, Policy Loss: -5.1915, Log Prob Mean: -5.2514, Log Prob Std: 0.6069, Alpha: 0.9829, Log Alpha: -0.0172
TD Error Mean: 0.2293, TD Error Std: 0.2603, Q1 Loss: 0.0468, Q2 Loss: 0.0382, Policy Loss: -5.1783, Log Prob Mean: -5.2785, Log Prob Std: 0.4568, Alpha: 0.9828, Log Alpha: -0.0173
TD Error Mean: 0.1842, TD Error Std: 0.2521, Q1 Loss: 0.0356, Q2 Loss: 0.0265, Policy Loss: -5.2003, Log Prob Mean: -5.3719, Log Prob Std: 0.5658, Alpha: 0.9827, Log Alpha: -0.0174
TD Error Mean: 0.3230, TD Error Std: 0.2658, Q1 Loss: 0.1161, Q2 Loss: 0.0808, Policy Loss: -5.1969, Log Prob Mean: -5.4147, Log Prob Std: 0.5147, Alpha: 0.9826, Log Alpha: -0.0175
TD Error Mean: 0.3562, TD Error Std: 0.1929, Q1 Loss: 0.0709, Q2 Loss: 0.0447, Policy Loss: -5.1783, Log Prob Mean: -5.4511, Log Prob Std: 0.5238, Alpha: 0.9825, Log Alpha: -0.0176
TD Error Mean: 0.1404, TD Error Std: 0.1732, Q1 Loss: 0.0186, Q2 Loss: 0.0092, Policy Loss: -5.4294, Log Prob Mean: -5.5037, Log Prob Std: 0.4570, Alpha: 0.9824, Log Alpha: -0.0177
